  
 LENS DETECTOR DISTRIBUTION, CONSTANT LASER POSITION, BARE channel, bare ball, CY5 fluorophore, with media/coating definitions, new excitation spot/emission calculations
 EX_POW (W), SPOT_DIA, N_LENS, LENS_DIA (um), EFL (um), PDMS_LENS_DET (um), WD_PDMS, ANG, X_SHIFT, DIFF_X, DET_RAD (um), EX_DET_R, EX_DET_F, EX_SPOT_R, EX_SPOT_F, SPOT_DET_R, SPOT_DET_F, THETA, SNR
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 169       , 0          , 0          , 1895        , 9.478581    , 1260         , 84738150     , 41.58257, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 196       , 0          , 0          , 1895        , 9.478581    , 1260         , 84738150     , 41.58257, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 225       , 0          , 0          , 1895        , 9.478581    , 1263         , 84939900     , 41.63434, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 256       , 0          , 0          , 1895        , 9.478581    , 1263         , 84939900     , 41.63434, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 289       , 0          , 0          , 1895        , 9.478581    , 1263         , 84939900     , 41.63434, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 170              , 472.083333, 42.81724, 449      , 0          , 324       , 0          , 0          , 1895        , 9.478581    , 1264         , 85007150     , 41.65158, -1    
 , ,, , ,180             
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 25        , 0          , 0          , 1326        , 3.560647    , 208          , 13988500     , 16.58446, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 36        , 0          , 0          , 1326        , 3.560647    , 394          , 26497460     , 22.89785, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 49        , 0          , 0          , 1326        , 3.560647    , 671          , 45126400     , 30.02581, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 64        , 0          , 0          , 1326        , 3.560647    , 1038         , 69808060     , 37.58963, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 81        , 0          , 0          , 1326        , 3.560647    , 1228         , 82586030     , 41.02702, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 100       , 0          , 0          , 1326        , 3.560647    , 1229         , 82653290     , 41.04448, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 121       , 0          , 0          , 1326        , 3.560647    , 1231         , 82787790     , 41.07937, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 144       , 0          , 0          , 1326        , 3.560647    , 1231         , 82787790     , 41.07937, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 169       , 0          , 0          , 1326        , 3.560647    , 1231         , 82787790     , 41.07937, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 196       , 0          , 0          , 1326        , 3.560647    , 1231         , 82787790     , 41.07937, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 225       , 0          , 0          , 1326        , 3.560647    , 1231         , 82787790     , 41.07937, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 256       , 0          , 0          , 1326        , 3.560647    , 1232         , 82855040     , 41.0968 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 289       , 0          , 0          , 1326        , 3.560647    , 1233         , 82922290     , 41.11423, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 180              , 482.083333, 42.23426, 449      , 0          , 324       , 0          , 0          , 1326        , 3.560647    , 1234         , 82989540     , 41.13166, -1    
 , ,, , ,190             
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 25        , 0          , 0          , 781         , .9968299    , 237          , 15938820     , 17.71158, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 36        , 0          , 0          , 781         , .9968299    , 417          , 28044260     , 23.56602, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 49        , 0          , 0          , 781         , .9968299    , 704          , 47345710     , 30.77312, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 64        , 0          , 0          , 781         , .9968299    , 1082         , 72767140     , 38.40862, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 81        , 0          , 0          , 781         , .9968299    , 1262         , 84872580     , 41.61709, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 100       , 0          , 0          , 781         , .9968299    , 1265         , 85074340     , 41.66882, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 121       , 0          , 0          , 781         , .9968299    , 1267         , 85208840     , 41.70328, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 144       , 0          , 0          , 781         , .9968299    , 1267         , 85208840     , 41.70328, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 169       , 0          , 0          , 781         , .9968299    , 1268         , 85276090     , 41.72051, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 196       , 0          , 0          , 781         , .9968299    , 1269         , 85343340     , 41.73772, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 225       , 0          , 0          , 781         , .9968299    , 1271         , 85477850     , 41.77214, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 256       , 0          , 0          , 781         , .9968299    , 1271         , 85477850     , 41.77214, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 289       , 0          , 0          , 781         , .9968299    , 1271         , 85477850     , 41.77214, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 190              , 492.083333, 41.66406, 449      , 0          , 324       , 0          , 0          , 781         , .9968299    , 1274         , 85679600     , 41.82372, -1    
 , ,, , ,200             
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 25        , 0          , 0          , 373         , .159691     , 215          , 14459260     , 16.86322, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 36        , 0          , 0          , 373         , .159691     , 384          , 25824910     , 22.60152, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 49        , 0          , 0          , 373         , .159691     , 721          , 48488980     , 31.15177, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 64        , 0          , 0          , 373         , .159691     , 1074         , 72229090     , 38.26082, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 81        , 0          , 0          , 373         , .159691     , 1233         , 82922230     , 41.11423, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 100       , 0          , 0          , 373         , .159691     , 1239         , 83325740     , 41.21869, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 121       , 0          , 0          , 373         , .159691     , 1242         , 83527500     , 41.27083, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 144       , 0          , 0          , 373         , .159691     , 1242         , 83527500     , 41.27083, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 169       , 0          , 0          , 373         , .159691     , 1242         , 83527500     , 41.27083, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 196       , 0          , 0          , 373         , .159691     , 1243         , 83594750     , 41.2882 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 225       , 0          , 0          , 373         , .159691     , 1243         , 83594750     , 41.2882 , -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 256       , 0          , 0          , 373         , .159691     , 1244         , 83662000     , 41.30556, -1    
 .0004    ,         25, 2.21      , 250        , 177.08 , 200              , 502.083333, 41.10634, 449      , 0          , 289       , 0          , 0          , 373         , .159691     , 1245         , 83729250     , 41.32292, -1    
